id,temperature,humidity,timeRecorded,ldrValue
7676,28.8,79.5,2025-02-19 22:37:30,190.0
7677,28.8,79.7,2025-02-19 22:37:35,199.0
7678,28.8,79.6,2025-02-19 22:37:41,148.0
7679,28.8,79.2,2025-02-19 22:37:46,384.0
7680,28.8,79.0,2025-02-19 22:37:51,218.0
7681,28.7,79.0,2025-02-19 22:37:56,144.0
7682,28.7,79.1,2025-02-19 22:38:02,204.0
7683,28.7,79.4,2025-02-19 22:38:07,193.0
7684,28.6,79.3,2025-02-19 22:38:13,83.0
7685,28.6,79.4,2025-02-19 22:38:18,112.0
7686,28.6,79.5,2025-02-19 22:38:23,163.0
7687,28.5,79.6,2025-02-19 22:38:28,572.0
7688,28.5,79.8,2025-02-19 22:38:33,0.0
7689,28.5,80.1,2025-02-19 22:38:39,163.0
7690,28.5,80.4,2025-02-19 22:38:44,46.0
7691,28.5,80.4,2025-02-19 22:38:49,80.0
7692,28.5,80.5,2025-02-19 22:38:55,170.0
7693,28.5,80.5,2025-02-19 22:39:00,144.0
7694,28.5,80.6,2025-02-19 22:39:05,169.0
7695,28.5,80.6,2025-02-19 22:39:10,147.0
7696,28.6,80.6,2025-02-19 22:39:24,168.0
7697,28.6,79.6,2025-02-19 22:39:28,160.0
7698,28.6,79.5,2025-02-19 22:39:33,52.0
7699,28.6,79.5,2025-02-19 22:39:39,978.0
7700,28.5,79.8,2025-02-19 22:39:44,0.0
7701,28.5,79.8,2025-02-19 22:39:53,970.0
7702,28.5,79.9,2025-02-19 22:39:58,155.0
7703,28.4,80.0,2025-02-19 22:40:04,69.0
7704,28.4,80.1,2025-02-19 22:40:09,353.0
7705,28.4,80.2,2025-02-19 22:40:14,128.0
7706,28.4,80.3,2025-02-19 22:40:20,234.0
7707,28.3,80.4,2025-02-19 22:40:25,135.0
7708,28.3,80.4,2025-02-19 22:40:30,963.0
7709,28.3,80.9,2025-02-19 22:40:36,89.0
7710,28.3,81.3,2025-02-19 22:40:41,185.0
7711,28.3,81.4,2025-02-19 22:40:46,157.0
7712,28.3,81.2,2025-02-19 22:40:52,529.0
7713,28.3,80.9,2025-02-19 22:40:57,144.0
7714,28.3,81.1,2025-02-19 22:41:02,162.0
7715,28.4,81.2,2025-02-19 22:41:08,561.0
7716,28.4,81.1,2025-02-19 22:41:13,112.0
7717,28.4,80.4,2025-02-19 22:41:19,68.0
7718,28.4,80.1,2025-02-19 22:41:24,158.0
7719,28.4,79.9,2025-02-19 22:41:29,605.0
7720,28.5,80.2,2025-02-19 22:41:34,835.0
7721,28.5,80.4,2025-02-19 22:41:40,447.0
7722,28.5,80.2,2025-02-19 22:41:45,161.0
7723,28.5,80.2,2025-02-19 22:41:50,377.0
7724,28.5,80.4,2025-02-19 22:41:56,349.0
7725,28.5,80.4,2025-02-19 22:42:01,438.0
7726,28.5,80.5,2025-02-19 22:42:07,25.0
7727,28.5,80.6,2025-02-19 22:42:12,106.0
7728,28.6,80.6,2025-02-19 22:42:17,177.0
7729,28.6,80.1,2025-02-19 22:42:23,142.0
7730,28.6,80.0,2025-02-19 22:42:28,126.0
7731,28.6,80.2,2025-02-19 22:42:33,175.0
7732,28.6,80.4,2025-02-19 22:42:38,165.0
7733,28.7,80.4,2025-02-19 22:42:44,247.0
7734,28.7,80.3,2025-02-19 22:42:49,193.0
7735,28.7,79.9,2025-02-19 22:42:55,198.0
7736,28.8,79.4,2025-02-19 22:43:00,165.0
7737,28.7,79.1,2025-02-19 22:43:05,146.0
7738,28.7,78.9,2025-02-19 22:43:11,167.0
7739,28.7,79.0,2025-02-19 22:43:16,149.0
7740,28.7,79.1,2025-02-19 22:43:21,213.0
7741,28.7,79.3,2025-02-19 22:43:27,268.0
7742,28.7,79.8,2025-02-19 22:43:32,193.0
7743,28.7,80.1,2025-02-19 22:43:39,228.0
7744,28.7,80.2,2025-02-19 22:43:44,144.0
7745,28.7,80.1,2025-02-19 22:43:50,272.0
7746,28.7,79.6,2025-02-19 22:43:55,201.0
7747,28.7,79.5,2025-02-19 22:44:01,183.0
7748,28.7,79.7,2025-02-19 22:44:06,198.0
7749,28.7,79.9,2025-02-19 22:44:11,98.0
7750,28.8,80.0,2025-02-19 22:44:20,69.0
7751,28.8,79.9,2025-02-19 22:44:25,745.0
7752,28.8,79.4,2025-02-19 22:44:30,157.0
7753,28.8,79.0,2025-02-19 22:44:35,544.0
7754,28.8,78.9,2025-02-19 22:44:41,549.0
7755,28.7,79.3,2025-02-19 22:44:46,176.0
7756,28.7,79.8,2025-02-19 22:44:51,147.0
7757,28.8,79.9,2025-02-19 22:44:56,169.0
7758,28.8,79.7,2025-02-19 22:45:02,144.0
7759,28.8,79.3,2025-02-19 22:45:08,176.0
7760,28.7,79.2,2025-02-19 22:45:13,246.0
7761,28.7,79.2,2025-02-19 22:45:18,975.0
7762,28.7,79.4,2025-02-19 22:45:23,115.0
7763,28.6,79.4,2025-02-19 22:45:29,84.0
7764,28.6,79.4,2025-02-19 22:45:34,168.0
7765,28.6,79.5,2025-02-19 22:45:39,129.0
7766,28.5,79.9,2025-02-19 22:45:45,150.0
7767,28.6,80.3,2025-02-19 22:45:50,192.0
7768,28.6,80.5,2025-02-19 22:45:55,208.0
7769,28.6,80.5,2025-02-19 22:46:01,196.0
7770,28.6,80.1,2025-02-19 22:46:06,628.0
7771,28.6,79.6,2025-02-19 22:46:11,103.0
7772,28.6,79.4,2025-02-19 22:46:16,134.0
7773,28.6,79.5,2025-02-19 22:46:22,210.0
7774,28.6,79.6,2025-02-19 22:46:30,177.0
7775,28.6,80.2,2025-02-19 22:46:36,144.0
7776,28.6,80.4,2025-02-19 22:46:41,121.0
7777,28.6,80.5,2025-02-19 22:46:46,752.0
7778,28.6,80.3,2025-02-19 22:46:52,189.0
7779,28.6,79.7,2025-02-19 22:46:57,546.0
7780,28.6,80.1,2025-02-19 22:47:02,575.0
7781,28.6,80.3,2025-02-19 22:47:07,923.0
7782,28.6,80.2,2025-02-19 22:47:13,867.0
7783,28.6,80.1,2025-02-19 22:47:18,227.0
7784,28.6,79.9,2025-02-19 22:47:23,176.0
7785,28.6,80.1,2025-02-19 22:47:28,208.0
7786,28.6,80.3,2025-02-19 22:47:36,65.0
7787,28.7,80.4,2025-02-19 22:47:43,130.0
7788,28.7,80.3,2025-02-19 22:47:48,208.0
7789,28.8,80.4,2025-02-19 22:47:53,320.0
7790,28.8,80.1,2025-02-19 22:47:58,175.0
7791,28.8,79.8,2025-02-19 22:48:03,220.0
7792,28.8,79.7,2025-02-19 22:48:09,175.0
7793,28.9,79.7,2025-02-19 22:48:14,176.0
7794,28.9,79.5,2025-02-19 22:48:19,146.0
7795,28.9,79.5,2025-02-19 22:48:27,275.0
7796,28.9,79.4,2025-02-19 22:48:32,259.0
7797,28.9,79.4,2025-02-19 22:48:37,142.0
7798,28.9,79.4,2025-02-19 22:48:43,176.0
7799,28.9,78.9,2025-02-19 22:48:48,221.0
7800,28.9,78.7,2025-02-19 22:48:53,241.0
7801,28.9,78.6,2025-02-19 22:48:59,134.0
7802,28.8,78.6,2025-02-19 22:49:04,983.0
7803,28.8,78.8,2025-02-19 22:49:09,208.0
7804,28.8,79.0,2025-02-19 22:49:14,950.0
7805,28.8,79.4,2025-02-19 22:49:20,368.0
7806,28.8,79.8,2025-02-19 22:49:27,607.0
7807,28.7,80.1,2025-02-19 22:49:32,881.0
7808,28.8,80.2,2025-02-19 22:49:38,970.0
7809,28.8,80.2,2025-02-19 22:49:43,570.0
7810,28.8,80.0,2025-02-19 22:49:48,138.0
7811,28.9,79.9,2025-02-19 22:49:54,201.0
7812,28.9,79.8,2025-02-19 22:49:59,262.0
7813,28.9,79.2,2025-02-19 22:50:04,185.0
7814,28.8,79.0,2025-02-19 22:50:10,161.0
7815,28.7,79.2,2025-02-19 22:50:16,635.0
7816,28.7,79.3,2025-02-19 22:50:21,137.0
7817,28.6,79.6,2025-02-19 22:50:26,208.0
7818,28.6,80.0,2025-02-19 22:50:31,400.0
7819,28.6,80.0,2025-02-19 22:50:37,1090.0
7820,28.6,80.4,2025-02-19 22:50:45,151.0
7821,28.6,80.4,2025-02-19 22:50:51,580.0
7822,28.7,80.4,2025-02-19 22:50:56,101.0
7823,28.7,80.3,2025-02-19 22:51:01,208.0
7824,28.7,80.1,2025-02-19 22:51:06,928.0
7825,28.8,79.9,2025-02-19 22:51:12,32.0
7826,28.8,79.3,2025-02-19 22:51:24,167.0
7827,28.8,79.1,2025-02-19 22:51:27,74.0
7828,28.8,79.2,2025-02-19 22:51:35,927.0
7829,28.7,79.4,2025-02-19 22:51:41,875.0
7830,28.6,79.6,2025-02-19 22:51:46,998.0
7831,28.6,79.7,2025-02-19 22:51:51,0.0
7832,28.5,79.8,2025-02-19 22:51:57,324.0
7833,28.5,80.0,2025-02-19 22:52:02,23.0
7834,28.4,80.1,2025-02-19 22:52:07,314.0
7835,28.4,80.3,2025-02-19 22:52:12,801.0
7836,28.3,80.6,2025-02-19 22:52:18,0.0
7837,28.3,81.0,2025-02-19 22:52:23,0.0
7838,28.3,80.9,2025-02-19 22:52:28,48.0
7839,28.3,80.7,2025-02-19 22:52:34,0.0
7840,28.2,80.8,2025-02-19 22:52:39,413.0
7841,28.2,81.2,2025-02-19 22:52:45,30.0
7842,28.2,81.2,2025-02-19 22:52:50,1079.0
7843,28.2,81.3,2025-02-19 22:52:55,956.0
7844,28.2,81.4,2025-02-19 22:53:00,35.0
7845,28.2,81.2,2025-02-19 22:53:06,740.0
7846,28.2,81.5,2025-02-19 22:53:11,0.0
7847,28.2,81.7,2025-02-19 22:53:16,381.0
7848,28.2,81.8,2025-02-19 22:53:22,2.0
7849,28.3,81.6,2025-02-19 22:53:27,45.0
7850,28.3,81.1,2025-02-19 22:53:32,976.0
7851,28.4,81.1,2025-02-19 22:53:38,1006.0
7852,28.4,81.1,2025-02-19 22:53:44,16.0
7853,28.5,80.7,2025-02-19 22:53:49,80.0
7854,28.5,80.3,2025-02-19 22:53:55,70.0
7855,28.5,80.2,2025-02-19 22:54:00,58.0
7856,28.5,80.4,2025-02-19 22:54:05,39.0
7857,28.5,80.5,2025-02-19 22:54:11,0.0
7858,28.5,80.6,2025-02-19 22:54:16,39.0
7859,28.6,80.3,2025-02-19 22:54:21,26.0
7860,28.6,79.9,2025-02-19 22:54:26,16.0
7861,28.6,79.8,2025-02-19 22:54:32,75.0
7862,28.6,80.0,2025-02-19 22:54:37,54.0
7863,28.5,80.4,2025-02-19 22:54:42,34.0
7864,28.5,80.3,2025-02-19 22:54:48,413.0
7865,28.6,80.4,2025-02-19 22:54:56,0.0
7866,28.6,80.4,2025-02-19 22:55:01,94.0
7867,28.6,80.4,2025-02-19 22:55:07,164.0
7868,28.6,80.3,2025-02-19 22:55:12,187.0
7869,28.7,80.3,2025-02-19 22:55:17,118.0
7870,28.7,80.2,2025-02-19 22:55:22,511.0
7871,28.7,80.1,2025-02-19 22:55:28,484.0
7872,28.7,80.0,2025-02-19 22:55:33,138.0
7873,28.8,79.8,2025-02-19 22:55:39,10.0
7874,28.8,79.4,2025-02-19 22:55:44,1007.0
7875,28.8,79.6,2025-02-19 22:55:49,0.0
7876,28.8,79.7,2025-02-19 22:55:55,373.0
7877,28.8,79.8,2025-02-19 22:56:00,49.0
7878,28.8,79.5,2025-02-19 22:56:05,1059.0
7879,28.8,79.1,2025-02-19 22:56:10,0.0
7880,28.8,79.1,2025-02-19 22:56:16,0.0
7881,28.8,79.2,2025-02-19 22:56:21,38.0
7882,28.8,79.2,2025-02-19 22:56:27,0.0
7883,28.7,79.5,2025-02-19 22:56:32,0.0
7884,28.7,79.8,2025-02-19 22:56:37,0.0
7885,28.7,80.0,2025-02-19 22:56:42,0.0
7886,28.7,80.0,2025-02-19 22:56:51,0.0
7887,28.7,79.5,2025-02-19 22:56:56,310.0
7888,28.7,79.5,2025-02-19 22:57:02,438.0
7889,28.7,79.8,2025-02-19 22:57:07,0.0
7890,28.6,79.7,2025-02-19 22:57:13,0.0
7891,28.6,79.9,2025-02-19 22:57:19,23.0
7892,28.6,80.1,2025-02-19 22:57:24,28.0
7893,28.6,80.2,2025-02-19 22:57:29,0.0
7894,28.6,79.8,2025-02-19 22:57:35,55.0
7895,28.6,79.9,2025-02-19 22:57:40,26.0
7896,28.6,80.1,2025-02-19 22:57:45,25.0
7897,28.6,80.2,2025-02-19 22:57:51,41.0
7898,28.6,80.2,2025-02-19 22:57:56,20.0
7899,28.7,80.3,2025-02-19 22:58:11,53.0
7900,28.7,80.2,2025-02-19 22:58:16,40.0
7901,28.7,80.0,2025-02-19 22:58:22,55.0
7902,28.7,80.0,2025-02-19 22:58:27,0.0
7903,28.7,79.9,2025-02-19 22:58:32,49.0
7904,28.8,79.9,2025-02-19 22:58:37,40.0
7905,28.8,79.9,2025-02-19 22:58:43,0.0
7906,28.8,79.9,2025-02-19 22:58:48,864.0
7907,28.8,79.8,2025-02-19 22:58:54,976.0
7908,28.8,79.7,2025-02-19 22:58:59,610.0
7909,28.8,79.7,2025-02-19 22:59:04,1057.0
7910,28.8,79.8,2025-02-19 22:59:10,50.0
7911,28.8,79.8,2025-02-19 22:59:15,67.0
7912,28.9,79.7,2025-02-19 22:59:20,37.0
7913,28.9,79.3,2025-02-19 22:59:25,0.0
7914,28.9,79.2,2025-02-19 22:59:31,573.0
7915,28.9,79.3,2025-02-19 22:59:36,1047.0
7916,28.9,79.3,2025-02-19 22:59:41,0.0
7917,28.9,79.3,2025-02-19 22:59:47,574.0
7918,28.8,79.1,2025-02-19 22:59:52,0.0
7919,28.8,79.1,2025-02-19 22:59:57,499.0
7920,28.7,79.2,2025-02-19 23:00:02,0.0
7921,28.6,79.5,2025-02-19 23:00:08,0.0
7922,28.6,79.7,2025-02-19 23:00:13,58.0
7923,28.5,80.1,2025-02-19 23:00:19,341.0
7924,28.5,80.4,2025-02-19 23:00:24,0.0
7925,28.4,80.5,2025-02-19 23:00:29,1045.0
7926,28.4,80.3,2025-02-19 23:00:35,16.0
7927,28.4,80.3,2025-02-19 23:00:40,19.0
7928,28.4,80.6,2025-02-19 23:00:51,74.0
7929,28.4,80.5,2025-02-19 23:01:06,12.0
7930,28.4,80.6,2025-02-19 23:01:12,93.0
7931,28.4,80.7,2025-02-19 23:01:17,46.0
7932,28.4,80.5,2025-02-19 23:01:22,52.0
7933,28.5,80.2,2025-02-19 23:01:28,20.0
7934,28.4,80.2,2025-02-19 23:01:33,60.0
7935,28.4,80.3,2025-02-19 23:01:38,63.0
7936,28.3,80.5,2025-02-19 23:01:44,57.0
7937,28.3,80.8,2025-02-19 23:01:49,0.0
7938,28.3,81.2,2025-02-19 23:01:57,0.0
7939,28.3,81.3,2025-02-19 23:02:03,305.0
7940,28.3,81.2,2025-02-19 23:02:08,0.0
7941,28.3,80.8,2025-02-19 23:02:13,50.0
7942,28.3,80.6,2025-02-19 23:02:18,20.0
7943,28.3,80.5,2025-02-19 23:02:24,42.0
7944,28.3,80.5,2025-02-19 23:02:32,48.0
7945,28.3,81.0,2025-02-19 23:02:37,0.0
7946,28.3,81.1,2025-02-19 23:02:44,870.0
7947,28.3,81.2,2025-02-19 23:02:49,0.0
7948,28.4,81.1,2025-02-19 23:02:55,0.0
7949,28.4,80.9,2025-02-19 23:03:00,0.0
7950,28.4,80.4,2025-02-19 23:03:05,535.0
7951,28.4,80.3,2025-02-19 23:03:12,462.0
7952,28.4,80.2,2025-02-19 23:03:17,669.0
7953,28.4,80.3,2025-02-19 23:03:23,0.0
7954,28.3,80.3,2025-02-19 23:03:28,75.0
7955,28.3,80.4,2025-02-19 23:03:33,65.0
7956,28.3,80.6,2025-02-19 23:03:39,47.0
7957,28.3,80.7,2025-02-19 23:03:45,0.0
7958,28.2,80.8,2025-02-19 23:03:50,45.0
7959,28.2,80.9,2025-02-19 23:03:56,57.0
7960,28.2,81.0,2025-02-19 23:04:01,128.0
7961,28.2,81.2,2025-02-19 23:04:07,325.0
7962,28.2,81.5,2025-02-19 23:04:12,799.0
7963,28.2,81.7,2025-02-19 23:04:17,428.0
7964,28.2,81.5,2025-02-19 23:04:22,674.0
7965,28.3,81.6,2025-02-19 23:04:27,0.0
7966,28.3,81.3,2025-02-19 23:04:33,0.0
7967,28.3,81.0,2025-02-19 23:04:38,627.0
7968,28.3,80.8,2025-02-19 23:04:43,2.0
7969,28.3,80.5,2025-02-19 23:04:49,459.0
7970,28.4,80.5,2025-02-19 23:04:54,218.0
7971,28.3,80.7,2025-02-19 23:04:59,42.0
7972,28.4,80.8,2025-02-19 23:05:05,256.0
7973,28.3,80.8,2025-02-19 23:05:10,1023.0
7974,28.4,80.5,2025-02-19 23:05:15,831.0
7975,28.4,80.6,2025-02-19 23:05:20,0.0
7976,28.4,80.6,2025-02-19 23:05:26,0.0
7977,28.3,80.5,2025-02-19 23:05:41,0.0
7978,28.2,80.6,2025-02-19 23:05:47,95.0
7979,28.2,80.6,2025-02-19 23:05:52,23.0
7980,28.2,80.8,2025-02-19 23:05:58,0.0
7981,28.1,81.0,2025-02-19 23:06:03,43.0
7982,28.1,81.1,2025-02-19 23:06:08,16.0
7983,28.0,81.2,2025-02-19 23:06:17,0.0
7984,28.0,81.4,2025-02-19 23:06:23,495.0
7985,27.9,81.6,2025-02-19 23:06:28,549.0
7986,27.9,81.8,2025-02-19 23:06:33,150.0
7987,27.8,81.9,2025-02-19 23:06:38,0.0
7988,27.8,82.0,2025-02-19 23:06:44,128.0
7989,27.8,82.2,2025-02-19 23:06:49,0.0
7990,27.7,82.4,2025-02-19 23:06:54,122.0
7991,27.7,82.5,2025-02-19 23:06:59,256.0
7992,27.7,82.9,2025-02-19 23:07:05,12.0
7993,27.8,83.1,2025-02-19 23:07:10,64.0
7994,27.8,83.1,2025-02-19 23:07:15,263.0
7995,27.9,82.9,2025-02-19 23:07:20,35.0
7996,27.9,82.3,2025-02-19 23:07:25,35.0
7997,27.9,82.2,2025-02-19 23:07:31,0.0
7998,28.0,82.0,2025-02-19 23:07:36,0.0
7999,28.0,81.7,2025-02-19 23:07:41,16.0
8000,28.0,81.5,2025-02-19 23:07:46,42.0
8001,28.0,81.4,2025-02-19 23:07:51,64.0
8002,28.0,81.8,2025-02-19 23:07:57,16.0
8003,28.0,82.0,2025-02-19 23:08:02,48.0
8004,28.1,81.9,2025-02-19 23:08:07,103.0
8005,28.1,81.7,2025-02-19 23:08:13,30.0
8006,28.1,81.5,2025-02-19 23:08:18,0.0
8007,28.1,81.4,2025-02-19 23:08:23,17.0
8008,28.2,81.7,2025-02-19 23:08:28,610.0
8009,28.2,81.7,2025-02-19 23:08:33,15.0
8010,28.2,81.7,2025-02-19 23:08:38,46.0
8011,28.3,81.5,2025-02-19 23:08:44,116.0
8012,28.3,81.3,2025-02-19 23:08:49,618.0
8013,28.3,81.1,2025-02-19 23:08:54,114.0
8014,28.4,81.1,2025-02-19 23:09:00,0.0
8015,28.4,81.0,2025-02-19 23:09:05,469.0
8016,28.4,80.9,2025-02-19 23:09:10,973.0
8017,28.5,80.9,2025-02-19 23:09:15,993.0
8018,28.5,80.7,2025-02-19 23:09:21,0.0
8019,28.5,80.1,2025-02-19 23:09:26,69.0
8020,28.5,80.0,2025-02-19 23:09:31,16.0
8021,28.6,80.1,2025-02-19 23:09:36,113.0
8022,28.6,80.1,2025-02-19 23:09:42,0.0
8023,28.6,79.8,2025-02-19 23:09:47,608.0
8024,28.5,79.6,2025-02-19 23:09:52,145.0
8025,28.5,79.8,2025-02-19 23:09:58,32.0
8026,28.5,80.3,2025-02-19 23:10:03,154.0
8027,28.5,80.5,2025-02-19 23:10:08,20.0
8028,28.6,80.5,2025-02-19 23:10:13,63.0
8029,28.6,80.3,2025-02-19 23:10:18,0.0
8030,28.6,80.3,2025-02-19 23:10:24,6.0
8031,28.6,80.2,2025-02-19 23:10:29,979.0
8032,28.7,80.1,2025-02-19 23:10:34,115.0
8033,28.7,80.1,2025-02-19 23:10:39,21.0
8034,28.7,80.0,2025-02-19 23:10:45,979.0
8035,28.8,79.9,2025-02-19 23:10:50,79.0
8036,28.8,79.9,2025-02-19 23:10:55,214.0
8037,28.8,79.7,2025-02-19 23:11:00,879.0
8038,28.8,79.4,2025-02-19 23:11:05,960.0
8039,28.8,79.0,2025-02-19 23:11:11,35.0
8040,28.8,79.0,2025-02-19 23:11:16,0.0
8041,28.8,79.1,2025-02-19 23:11:21,0.0
8042,28.7,79.3,2025-02-19 23:11:27,64.0
8043,28.7,79.6,2025-02-19 23:11:32,0.0
8044,28.7,79.8,2025-02-19 23:11:37,26.0
8045,28.7,79.9,2025-02-19 23:11:42,38.0
8046,28.7,79.8,2025-02-19 23:11:48,5.0
8047,28.7,79.5,2025-02-19 23:11:53,211.0
8048,28.7,79.3,2025-02-19 23:11:59,119.0
8049,28.7,79.5,2025-02-19 23:12:04,54.0
8050,28.7,79.8,2025-02-19 23:12:09,16.0
8051,28.7,79.9,2025-02-19 23:12:15,321.0
8052,28.7,79.7,2025-02-19 23:12:20,491.0
8053,28.7,79.6,2025-02-19 23:12:25,0.0
8054,28.7,79.6,2025-02-19 23:12:30,562.0
8055,28.7,79.8,2025-02-19 23:12:36,908.0
8056,28.7,80.0,2025-02-19 23:12:41,998.0
8057,28.7,80.0,2025-02-19 23:12:46,64.0
8058,28.7,80.0,2025-02-19 23:12:51,851.0
8059,28.7,79.9,2025-02-19 23:12:57,497.0
8060,28.7,79.4,2025-02-19 23:13:02,488.0
8061,28.7,79.3,2025-02-19 23:13:07,0.0
8062,28.6,79.4,2025-02-19 23:13:13,0.0
8063,28.5,79.5,2025-02-19 23:13:18,243.0
8064,28.5,80.0,2025-02-19 23:13:23,38.0
8065,28.5,80.2,2025-02-19 23:13:29,26.0
8066,28.5,80.3,2025-02-19 23:13:34,16.0
8067,28.4,80.2,2025-02-19 23:13:39,88.0
8068,28.4,80.4,2025-02-19 23:13:50,159.0
8069,28.5,80.2,2025-02-19 23:13:56,64.0
8070,28.5,80.4,2025-02-19 23:14:01,971.0
8071,28.5,80.5,2025-02-19 23:14:07,0.0
8072,28.5,80.4,2025-02-19 23:14:12,640.0
8073,28.6,80.4,2025-02-19 23:14:17,598.0
8074,28.6,80.3,2025-02-19 23:14:22,69.0
8075,28.6,80.2,2025-02-19 23:14:28,101.0
8076,28.6,80.1,2025-02-19 23:14:33,14.0
8077,28.6,80.1,2025-02-19 23:14:38,0.0
8078,28.7,80.1,2025-02-19 23:14:44,112.0
8079,28.7,80.1,2025-02-19 23:14:49,603.0
8080,28.7,79.9,2025-02-19 23:14:54,0.0
8081,28.7,79.9,2025-02-19 23:15:00,239.0
8082,28.8,79.6,2025-02-19 23:15:05,158.0
8083,28.7,79.6,2025-02-19 23:15:10,558.0
8084,28.8,79.6,2025-02-19 23:15:16,554.0
8085,28.7,79.4,2025-02-19 23:15:21,169.0
8086,28.7,79.4,2025-02-19 23:15:26,495.0
8087,28.8,79.6,2025-02-19 23:15:32,537.0
8088,28.8,79.7,2025-02-19 23:15:37,0.0
8089,28.8,79.7,2025-02-19 23:15:42,0.0
8090,28.8,79.6,2025-02-19 23:15:48,0.0
8091,28.8,79.5,2025-02-19 23:15:53,263.0
8092,28.8,79.6,2025-02-19 23:15:58,74.0
8093,28.8,79.5,2025-02-19 23:16:03,48.0
8094,28.8,79.5,2025-02-19 23:16:08,6.0
8095,28.8,79.5,2025-02-19 23:16:13,33.0
8096,28.8,79.3,2025-02-19 23:16:18,5.0
8097,28.8,79.3,2025-02-19 23:16:24,87.0
8098,28.8,79.3,2025-02-19 23:16:29,1.0
8099,28.8,79.3,2025-02-19 23:16:40,62.0
8100,28.8,79.2,2025-02-19 23:16:45,39.0
8101,28.8,79.1,2025-02-19 23:16:50,0.0
8102,28.7,79.1,2025-02-19 23:16:55,49.0
8103,28.7,79.3,2025-02-19 23:17:01,7.0
8104,28.6,79.4,2025-02-19 23:17:06,37.0
8105,28.6,79.6,2025-02-19 23:17:11,68.0
8106,28.5,80.0,2025-02-19 23:17:16,18.0
8107,28.5,80.2,2025-02-19 23:17:21,0.0
8108,28.5,80.3,2025-02-19 23:17:27,0.0
8109,28.5,80.3,2025-02-19 23:17:32,528.0
8110,28.6,80.3,2025-02-19 23:17:37,45.0
8111,28.6,80.3,2025-02-19 23:17:42,0.0
8112,28.6,80.0,2025-02-19 23:17:47,0.0
8113,28.6,80.0,2025-02-19 23:17:53,31.0
8114,28.6,79.9,2025-02-19 23:17:58,0.0
8115,28.6,79.7,2025-02-19 23:18:03,2.0
8116,28.6,79.8,2025-02-19 23:18:08,0.0
8117,28.6,79.9,2025-02-19 23:18:13,0.0
8118,28.6,79.8,2025-02-19 23:18:18,0.0
8119,28.6,79.6,2025-02-19 23:18:23,81.0
8120,28.5,79.7,2025-02-19 23:18:28,0.0
8121,28.5,79.9,2025-02-19 23:18:34,0.0
8122,28.5,80.0,2025-02-19 23:18:39,0.0
8123,28.5,80.0,2025-02-19 23:18:44,0.0
8124,28.5,80.3,2025-02-19 23:18:49,147.0
8125,28.5,80.5,2025-02-19 23:18:55,0.0
8126,28.4,80.4,2025-02-19 23:19:00,0.0
8127,28.5,80.5,2025-02-19 23:19:06,799.0
8128,28.5,80.6,2025-02-19 23:19:11,134.0
8129,28.5,80.6,2025-02-19 23:19:16,36.0
8130,28.5,80.5,2025-02-19 23:19:22,63.0
8131,28.6,80.4,2025-02-19 23:19:27,0.0
8132,28.6,80.3,2025-02-19 23:19:32,3.0
8133,28.6,80.2,2025-02-19 23:19:37,0.0
8134,28.6,79.9,2025-02-19 23:19:43,0.0
8135,28.6,79.7,2025-02-19 23:19:48,0.0
8136,28.7,79.8,2025-02-19 23:19:53,0.0
8137,28.7,79.8,2025-02-19 23:19:58,0.0
8138,28.7,80.0,2025-02-19 23:20:03,63.0
8139,28.7,80.0,2025-02-19 23:20:08,0.0
8140,28.7,79.9,2025-02-19 23:20:14,63.0
8141,28.7,79.5,2025-02-19 23:20:19,0.0
8142,28.7,79.4,2025-02-19 23:20:24,0.0
8143,28.6,79.5,2025-02-19 23:20:29,11.0
8144,28.6,79.6,2025-02-19 23:20:34,0.0
8145,28.6,79.6,2025-02-19 23:20:39,0.0
8146,28.5,79.8,2025-02-19 23:20:44,0.0
8147,28.5,80.1,2025-02-19 23:20:49,0.0
8148,28.5,80.4,2025-02-19 23:20:55,0.0
8149,28.5,80.6,2025-02-19 23:21:01,44.0
8150,28.5,80.5,2025-02-19 23:21:06,0.0
8151,28.5,80.0,2025-02-19 23:21:12,0.0
8152,28.5,79.9,2025-02-19 23:21:17,7.0
8153,28.5,79.9,2025-02-19 23:21:22,0.0
8154,28.5,80.2,2025-02-19 23:21:27,42.0
8155,28.5,80.5,2025-02-19 23:21:32,37.0
8156,28.5,80.4,2025-02-19 23:21:38,36.0
8157,28.5,80.3,2025-02-19 23:21:43,48.0
8158,28.5,80.3,2025-02-19 23:21:48,111.0
8159,28.5,80.5,2025-02-19 23:21:53,32.0
8160,28.5,80.5,2025-02-19 23:21:59,991.0
8161,28.5,80.3,2025-02-19 23:22:04,0.0
8162,28.5,80.1,2025-02-19 23:22:09,0.0
8163,28.5,80.4,2025-02-19 23:22:14,577.0
8164,28.5,80.4,2025-02-19 23:22:19,0.0
8165,28.5,80.2,2025-02-19 23:22:25,0.0
8166,28.4,80.2,2025-02-19 23:22:33,912.0
8167,28.4,80.3,2025-02-19 23:22:39,0.0
8168,28.3,80.5,2025-02-19 23:22:44,101.0
8169,28.3,80.6,2025-02-19 23:22:50,10.0
8170,28.3,80.9,2025-02-19 23:22:55,578.0
8171,28.3,81.1,2025-02-19 23:23:00,117.0
8172,28.3,81.1,2025-02-19 23:23:05,245.0
8173,28.3,80.8,2025-02-19 23:23:10,381.0
